index,Unnamed: 0,content,entity,true_score,new_score,raw_score
17244,644,根据年报的财务数据可见，光伏行业的持续亏损也给公司业绩带来一定的影响，但比亚迪利润下降的主要原因仍在汽车板块，一方面是受新能源补贴退坡影响，另一方面则在于旗下燃油车销量远远未达预期,比亚迪,-1,1,-1
17246,645,受新能源补贴退坡影响，比亚迪汽车相关产品的毛比2016年下降3.93%,比亚迪,-1,-1,-1
17252,646,在2018年上半年的补贴政策过渡期内，比亚迪纯电动客车和新能源乘用车补贴均下滑30%，对于PHEV车型的单车补贴也下降1万元，这是比亚迪在短期之内对盈利水平波动的直接原因,比亚迪,-1,-1,-1
17267,647,对此，比亚迪掌门人王传福似乎对2018年信心满满，作为比亚迪战略调整的掌舵人他认为2018年将是比亚迪重回高速增长轨道的一年，“我们将积极变革经营策略，开放供销体系，提高各产品线的市场化水平，打造更加高效的竞争文化，提升经营效率和各业务的综合竞争力,比亚迪,1,-1,-1
17304,648,2017年，比亚迪的利润表现下跌明显，在此前的业绩预告中，比亚迪方面表示，这主要是因为集团受传统汽车业务销量及收入下滑等原因所致,比亚迪,-1,-1,-1
17312,649,数据显示，2017年，唐、秦以及宋DM的销量合计66321辆，占到比亚迪纯电动车型销量的60.8%，然而，这三款主要车型的续航能力都没有超过100km，也就是说，2018年，这些车型将不会再为比亚迪带来政府补助收益，影响之大可见一斑,比亚迪,-1,-1,-1
17325,650,业内人士表示，比亚迪之所以不愿放弃腾势，很大一部分原因是因为另一投资方是戴姆勒集团，作为全球最成功的汽车企业之一，戴姆勒的技术令不少车企垂涎,比亚迪,1,-1,-1
17326,651,比亚迪和戴姆勒“各怀算盘”，遭殃的自然就是腾势,比亚迪,-1,-1,-1
17341,652,去年7月，中办国办就甘肃祁连山国家级自然保护区生态环境问题发出通报，一批党政干部受到处分,祁连山,0,0,0
17342,653,祁连山生态环境问题持续恶化，与相关主要领导干部重表态轻落实、没有坚决落实中央关于生态文明建设重要指示有很大关系,祁连山,0,0,0
17374,654,酿酒板块迎来回升，尽管贵州茅台继续下跌，但白酒股走势相对积极,贵州茅台,-1,-1,-1
17377,655,值得注意的是，山东墨龙大股东的行为已经走进一条灰色地带，涉嫌构成虚假陈述,山东墨龙,-1,-1,-1
17386,656,对此，不少法律人士接受《红周刊》采访时均认为，山东墨龙已经涉嫌虚假陈述、内幕交易等违法违规行为,山东墨龙,-1,-1,-1
17388,657,”江西朗秋律师事务所律师刘冰华对《红周刊》表示，山东墨龙及实控人涉嫌误导性陈述(虚假陈述的一种),山东墨龙,-1,-1,-1
17398,658,对此，中国品牌研究院行业研究员朱丹蓬接受北京商报记者采访时表示，青岛啤酒的营收涨幅微弱，这主要与中高端产品增长，低端产品走弱有一定关系,青岛啤酒,-1,2,-1
17480,659,3月13日，达华智能终止重组，而原本收购的对象是润兴租赁54%或60%股权，润兴租赁正是中植系控制的公司,达华智能,-1,-1,-1
17545,660,品牌营销专家路胜贞向时代周报记者分析，导致承德露露业绩下滑的原因有很多，主要原因有两个：一是在县级及以下市场山寨承德露露的企业对露露进行了劣币驱逐良币式的侵略，导致露露最大的立基市场丧失了基础,承德露露,-1,-2,-1
17570,661,有业内资深人士对时代周报记者表示，从目前来看，一汽夏利仍然没有什么起色，除了变卖资产给一汽集团，它似乎已没有什么可以保壳的手段了,一汽夏利,-1,-1,-1
17586,662,但是业内人士认为，远离主流市场时间太久的一汽夏利，此时更需要的是产品与品牌同时重返消费者的视线，如果消费者对其品牌不够认可，那么一汽夏利的产品也难有出色的表现,一汽夏利,-1,-2,-1
17632,663,截至2017年末，新华保险前十大股东与之相反，从2017年二季度开始连续减持新华保险股票,新华保险,-1,-1,-1
17640,664,据悉，珠江控股早在2014年、2015年连续亏损，于2016年9月进入重大资产重组环节，从而主营业务不得不变更为其他,珠江控股,-1,-1,-1
17674,665,'继广发银行惠州分行“侨兴债”案被罚7.22亿元后，近日，浦发银行成都分行也因违规被罚4.62亿元,浦发银行,-1,-1,-1
17677,666,”同时指出浦发银行成都分行三个问题：一是内控严重失效；二是片面追求业务规模的超高速发展；三是合规意识淡薄,浦发银行,-1,-1,-1
17678,667,此外，该案反映出浦发银行总行对分行长期不良贷款为零等异常情况失察、考核激励机制不当、轮岗制度执行不力、对监管部门提示的风险重视不够等问题,浦发银行,-1,0,-1
17715,668,值得庆幸的是，长城汽车旗下高端品牌WEY已经初露锋芒，它的出色表现，对于2017年略显失意的长城汽车或是一剂安慰，也是未来长城汽车重回增长通道的利器,长城汽车,1,-1,-1
17725,669,'（原标题：标普：太平洋产险和太平洋保险香港评级展望被下调至负面）\n预计，因计提准备金增加给集团盈利造成的波动将从2018年起逐渐平复,太平洋,-1,0,-1
17742,670,去年，长城汽车入股河北御捷，但河北御捷主要生产低速电动车，并不能彻底解决长城汽车的新能源车积分压力，而引入宝马则能加快长城汽车的积分达标速度,长城汽车,0,-1,-1
17781,671,龙力生物的投资非但没有换来预期的利润，反而出现了产能大量闲置、业绩连年亏损的窘境,龙力生物,-1,-1,-1
17789,672,即使如此，龙力生物目前企业生产的乙醇汽油成本只能勉强做到与汽油价格持平,龙力生物,-1,-2,-1
17794,673,近日，在知乎、豆瓣、贴吧、微博等几大网络社交平台上，泸州老窖香水突然引发网友们的热议,泸州老窖,1,-1,-1
17796,674,”“你身上有泸州老窖的香水味”……连泸州老窖集团有限公司官方微博都站出来发声：“一觉醒来，发现#泸州老窖香水#竟然成为爆款,泸州老窖,1,-1,-1
17806,675,日前，常德公安联合食药监等部门捣毁一个专门仿造品牌酒类的制假窝点，缴获假冒“五粮液”“”“郎酒”等近二十个畅销品牌白酒成品200多箱、空瓶2000多个及一大批制假工具，涉案金额达30余万元,五粮液,-1,-1,-1
17821,676,中国工商银行天津宝坻支行因为流动资金贷款用于固定资产项目，违反了《流动资金贷款管理暂行办法》第三条、第九条，《中华人民共和国银行业监督管理法》第四十六条，被罚款人民币30万元,工商银行,-1,-1,-1
17822,677,中国工商银行天津武清支行因为流动资金贷款用于固定资产项目，违反了《流动资金贷款管理暂行办法》第三条、第九条，《中华人民共和国银行业监督管理法》第四十六条，被罚款人民币30万元,工商银行,-1,-1,-1
17823,678,中国光大银行天津分行因为贷后管理失职，个人贷款被挪用于证券市场，违反了《个人贷款管理暂行办法》第七条、第三十五条，《中国银监会办公厅关于个人消费贷款领域风险提示的通知》，《中国银监会办公厅关于进一步加强信贷管理的通知》第一条，《商业银行授信工作尽职指引》第四十一条，《中华人民共和国银行业监督管理法》第四十六条，罚款人民币30万元；因为贷后管理失职，固定资产贷款被挪用，违反了《固定资产贷款管理暂行办法》第七条、第二十二条，《中华人民共和国银行业监督管理法》第四十六条，被罚款人民币30万元,光大银行,-1,-1,-1
17824,679,中国农业银行天津河北支行因为固定资产贷款未严格执行受托支付，违反了《固定资产贷款管理暂行办法》第二十五条、第三十九条第（六）项，《中华人民共和国银行业监督管理法》第四十六条，被罚款人民币40万元,农业银行,-1,-1,-1
17826,680,民生银行天津分行因为贷后管理失职，固定资产贷款资金被挪用，违反了《固定资产贷款管理暂行办法》第二十二条，《中华人民共和国银行业监督管理法》第四十六条，被罚款人民币30万元；因为贷后管理失职，个人贷款资金被挪用，违反了《个人贷款管理暂行办法》第七条、第三十五条，《关于个人消费贷款领域风险提示的通知》第二条，《中华人民共和国银行业监督管理法》第四十六条，被罚款人民币30万元,民生银行,-1,-2,-1
17836,681,长城汽车转型陷入阵痛）\n近日，发布2017年年报，数据显示（以下数据均来自合并报表），2017年长城汽车实现营业总收入1011.7亿元，同比增长2.59%；实现营业利润58.5亿元，同比下降52.25%；归属于公司股东的扣除非经常性损益的净利润为43亿元，同比下降58.49%,长城汽车,-1,-1,-1
17848,682,根据中南局罚决海南字【2017】3号文件显示：中南局对海航控股涉嫌违规处理旅客投诉的行为做出调查,海航控股,-1,-1,-1
17888,683,报道发出后，引发网友热议，诸多网友纷纷谴责申通快递员的不负责任的行为,申通快递,-1,1,-1
17890,684,回应中称，申通快递将全面整顿，对涉事员工将批评教育和相应处罚，主管负责人停职，并将杜绝类似行为发生,申通快递,-1,-1,-1
17949,685,不久“@全国卫生12320”和“@人民网”都删除了微博,人民网,0,-1,-1
17954,686,比起吉利等车企双位数的增长率，长城汽车的成绩表现欠佳,长城汽车,-1,-1,-1
17955,687,而如果除去Wey品牌后，长城汽车的销量数据就更难看了,长城汽车,-1,-1,-1
17966,688,”全国乘用车联席会秘书长崔东树在接受第一财经记者采访时表示，而随着长城汽车中高端车型的发布，这些较为低端的车型也因而受到了影响,长城汽车,0,-1,-1
17970,689,也就是说，如果没有WEY的推出，长城汽车的成绩会更难看,长城汽车,-1,-1,-1
17988,690,目前来看，新华保险基本甩掉了趸缴包袱，期缴保费同比增长17%，续期保费占比超过七成,新华保险,1,-1,-1
18003,691,威马汽车也宣布完成新一轮融资，小鹏汽车则在2018电子消费展上表现出色……在动力电池市场，比亚迪的领先地位也摇摇欲坠,比亚迪,-1,1,-1
18012,692,近三年来，浦发银行的拨备覆盖率持续下降，2015年末时为211.4%，2016年末时为169.13%，2017年第三季度降到了134.58%，较上年末下降34.55个百分点，较2017年年中下降了19.63个百分点,浦发银行,-1,-1,-1
18075,693,具体来看，在今年二季度末，淡水泉旗下淡水泉精选一期证券投资信托和投资精英之淡水泉证券投资信托分别持有该股2546.13万股和1670.83万股，而在万华化学刚刚披露的三季报机构投资者名单中，已经没有了淡水泉旗下私募基金的身影，这两只基金大概率已经清仓了该股,万华化学,-1,-1,-1
18091,694,同时，通过我省违法广告监测系统，近几年我局没有监测到有关莎普爱思滴眼液的违法广告，也没有收到国家总局和外省移送我省的有关莎普爱思滴眼液的违法广告通报,莎普爱思,-1,-6,-1
18101,695,'（原标题：天津港“救火队长”离任副董事长与两位董事一起辞职）\n（600717，SH）一份突如其来的公告显示其正发生重大人事变动，天津港董事长辞职，连同辞职的还有及两位董事,天津港,-1,-1,-1
