index,sentence,entity,score
10824,此外，市场重新认知项目订单落地以及盈利情况，人民币贷款、境外PPP项目等融资配套政策的出台带来更多资金动力，相关主题有望持续活跃(推荐)；2)国企改革将再度成为市场重点议题，前期领先的上海、广东两地的国企改革热点板块将继续充当排头兵，行业方面电力、机械将是后续热点领域(推荐)；3)各省份固定资产投资总额增速稳定，各地基建项目陆续落地，基建投资加码将持续助力供给侧改革和经济稳增长，从而改善供需格局(推荐隧道股份).：仍处在反弹窗口期春节以来A股市场延续了“主板较强，较弱”的格局，而相较于A股市场的小幅上涨，港股市场表现更为突出,隧道股份,1
10848,具体来看，申万宏源上半年实现营业收入60.88亿元，同比下降64.3%，实现净利润21.23亿元，同比下降72.12%；上半年实现营业收入25.76亿元，同比下降46.98%，实现净利润11.14亿元，同比下降54.52%；上半年实现营业收入14.03亿元，同比下降61.24%，实现净利润5.11亿元，同比下降72.94%；上半年实现营业收入17.52亿元，同比下降56.44%，实现净利润5.88亿元，同比下降67.84%；则实现净利润38.8亿元-40.8亿元之间，同比下降51.57%-53.84%之间；实现净利润5.23亿元-5.63亿元之间，同比下降48.86%-52.49%之间,申万宏源,1
10850,此外，仅国泰君安上半年实现营收、净利同比双增长，且增长幅度明显,国泰君安,1
10851,其中，国泰君安上半年实现营业收入81.26亿元，同比增长60.56%,国泰君安,1
10866,中油资本的增发获得了多家央企“朋友圈”力挺,中油资本,1
10868,三维丝折价率最高，该股募集配套资金的定增价格为17.71元/股，2017年末收盘价为7.43元，折价率高达58.05%,三维丝,1
10874,天相投顾统计的数据显示，截至去年三季度末，重仓持有歌尔股份的基金数量达到100只，但到了四季度末，这一数字已经减少至40只,歌尔股份,1
10902,从财务数据来看，珠海中富的盈利能力与获现能力在违约前并未明显恶化；其2014年、2015年营运资本对现金流入有正贡献；2014年、2015年珠海中富投资活动对现金流入亦有正贡献,珠海中富,1
10904,从财务数据来看，神雾环保的盈利能力与获现能力在违约前并未明显恶化，其2017年营运资本对现金虽然有所消耗，但消耗的程度较2015年、2016年并未明显加大，此外，神雾环保的资本开支对现金的消耗也处于历史较低水平,神雾环保,1
10933,数据显示，2017年安信信托实现营业收入55.92亿元，同比增长6.6%，实现净利润36.68亿元，同比增长20.91%,安信信托,1
10940,数据显示，江南高纤2017年实现营业收入14.29亿元，同比增长20.3%，实现净利润0.7亿元，同比增长154.7%,江南高纤,1
10944,其中，中储股份期间累计跌幅达到12.30%，、、等3只个股期间累计跌幅也均在5%以上，此外，、、、、、、、、等9只个股期间累计跌幅也均超过3%，其他期间累计跌幅超过大盘的个股还有：、、、、、、、、、、、、、、、、,中储股份,1
10945,其中，丽珠集团生产和销售自产的中西原料药、医药中间体、中药材、中药饮片医疗器械、卫生材料、保健品、药用化妆品、中西成药、生化试剂，兼营化工、食品、信息业务，医药原料药、医疗诊断设备及试剂；药物新产品的研究和开发，技术成果转让；医疗诊断设备的租赁等,丽珠集团,1
10946,公司及公司之子公司丽珠集团丽珠制药厂转让子公司珠海维星实业有限公司100%股权，本次股权转让已于2017年7月17日完成，公司预计本次交易将增加公司归属于上市公司股东的净利润约人民币34.98亿元,丽珠集团,1
10955,2014年-2016年，香飘飘的广告费分别为3.27亿元、2.52亿元、3.59亿元，而同期净利润则分别为1.85亿元、2.03亿元、2.66亿元，香飘飘的广告投入竟然超过了净利润,香飘飘,1
10971,吉林森工希望通过这次交易，将人造板相关业务资产用于出资参股人造板集团，使得自身的主营业务变更为林化产品业务、纸类产品业务、木材产品业务、进口木材贸易及定制家居业务，以便未来进一步拓展新业务,吉林森工,1
10978,吉林森工希望借机能够拓展公司现有业务领域、提升整体盈利能力和核心竞争力,吉林森工,1
10992,与此同时，4月24日和4月25日，京东方A也迎来了40余家机构电话会议形式的调研，包括、、易方达、华泰资管、尚雅投资等,京东方,1
10999,中联重科的业绩预告更是实现扭亏为盈,中联重科,1
11010,而在基金一季报中，三家基金公司对海康威视的持仓却不高，嘉实基金旗下三只基金合计持有541.86万股，广发基金旗下5只基金合计持有55.93万股，而博时旗下无一只基金持有海康威视,海康威视,1
11021,联通绩前资金流入看好中国平安（2318）将于8月17日公布中期业绩,中国平安,1
11027,大秦铁路：2018量价持续向好，估值存在较大修复空间长期业绩或维持高位：大秦铁路2017年核心资产大秦线累计完成货物运输量4.32亿吨，同比增长23.1%；全年实现量价齐升，主要得益于公路治超及环保等影响，致使公路煤炭回流，煤炭市场自2016年下半年开始回暖均保障大秦线运量维持高位；并且预计未来国家实施供给侧改革长期来看将提升“三西”优质煤炭市场份额，大秦线作为“三西”煤炭外运重要通道，整体运量增长趋势向好，长期运量有保障，预计2018大秦线运量可维持4.4亿吨左右高位,大秦铁路,1
11034,红旗连锁网点资源丰富，在四川拥有2700家门店，有望和公司在四川大区的布局形成协同效应，提升区域优势,红旗连锁,1
11037,中国国航拥有在北京枢纽的绝对优势，航线分布结构与供需存在缺口的市场更为契合，国内优质航线资源丰富，按照17/18冬春航季时刻计划表测算，在北上广深起飞或降落航线占比自身的国内运力投入超过70%，业内最高，将充分享受到一线机场时刻紧张带来的供需改善，票价上涨确定性最高,中国国航,1
11038,若中国国航客公里收益提升5%，将增厚公司收入54亿，预计对应2017年净利润弹性超过40%,中国国航,1
11042,重点推荐电视剧板块的龙头公司华策影视——工业化、系统化全网剧的龙头企业,华策影视,1
11058,顺网科技网吧媒体平台通过待机视频、弹窗、首页、图表展示等多种模式实现广告变现,顺网科技,1
11062,3月26日，国泰君安风险管理公司以开盘价与多家企业达成了首单原油场外期权交易,国泰君安,1
11067,2月5日~3月9日，美联新材累计上涨60%，累计上涨56%，上涨49%，威唐工业涨48.7%,美联新材,1
11089,2017年8月份，火炭项目公司向有限公司、(香港)有限公司、中国(亚洲)有限公司、中国(亚洲)股份有限公司、南洋商业银行有限公司、大新银行有限公司、永隆银行有限公司申请总额度53.52亿港元贷款，为期5年，中洲控股也为这笔银团贷款提供了无条件、不可撤销的连带责任保证担保,中洲控股,1
11097,”中洲控股方面表示，“这次交易所需资金均来源于中洲集团唯一股东黄光苗先生，即中洲控股实际控制人，其有足够资金实力履行各项义务,中洲控股,1
11101,东吴证券分析师丁文韬表示，重点关注机械、电子和农林牧渔；同时，军工、人工智能、5G等也值得持续关注,东吴证券,1
11106,此前ST信通还曾推进重组，但因亿阳集团的债权债务纠纷涉及到公司，ST信通在此过程中便收到证监会调查通知书，最终不得不宣布终止重组,ST信通,1
11113,不过，随着三季度以来太平洋证券母公司净利润逐月改善，公司整体净利润情况有望在第三季度得到改善,太平洋,1
11116,市场表现方面，今年以来五粮液股价已实现翻番，截至昨日累计涨幅达到101.15%，最新收盘价为67.95元，对应动态市盈率为29.83倍，市净率为5.10倍,五粮液,1
11118,高端白酒增长确定性强，五粮液业绩改善预期高，看好明年业绩估值双提升，坚定长期持有,五粮液,1
11122,格力电器(000651)估值有望进一步提升《证券日报》市场研究中心根据数据统计发现，深股通开通以来，格力电器共计222次登上深股通每日活跃榜，登榜次数在深股通标的中排名第四,格力电器,1
11125,可以看到，在股价经过长期的震荡上涨后，格力电器依然具备较强的估值优势，事实上，研究机构也表示看好格力电器估值进一步提升，其中，表示，格力电器作为行业龙头，垄断优势明显，具备较强的渠道掌控力与定价权，能够通过产品均价提升对冲原材料价格上涨，业绩增长有望延续,格力电器,1
11132,其中，美的集团成为深股通资金最为青睐的标的，在236个交易日中，233次登上深股通每日活跃榜，在全部深股通标的中名列榜首,美的集团,1
11139,市场表现方面，今年以来海康威视股价持续走高，截至昨日累计涨幅已达到145.53%，最新收盘价为38.39元，对应动态市盈率为40.61倍，市净率为13.16倍,海康威视,1
11146,同样在8月29日，聚车贷微信公众号宣布与浦发银行达成战略合作，但是并没有说明如何合作,浦发银行,1
11149,值得注意的是，昨日鹏鹞环保主力金额达到9361万元，而该股全天成交额则为2.61亿元,鹏鹞环保,1
11153,科大讯飞去年累计涨幅达到119.12%，涨势贯穿去年全年,科大讯飞,1
11154,海康威视涨幅最高2017年，券商自营业绩表现突出,海康威视,1
11180,比亚迪之所以受到市场重点关注，原因在于比亚迪横跨新能源车和锂电池两大行业，一直以来，都是新能源车产业链的标杆,比亚迪,1
11194,相比之下，现任空头一哥的国投安信席位则要灵活许多,国投安信,1
